KIA,STINGER,2022,Sedan,Korean,32610,32610,3.3,5,NULL,V-Shaped,NULL,365,2,5,Automatic,NULL
KIA,TELLURIDE,2022,SUV,Korean,33390,33390,3.8,NULL,4x2,NULL,NULL,291,3,8,Automatic,NULL
LAMBORGHINI,AVENTADOR,2022,Coupe; Convertible,Italian,389800,388800,6.5,2,NULL,V-Shaped,NULL,740,NULL,NULL,NULL,NULL
LAMBORGHINI,HURACAN,2022,Coupe; Convertible,Italian,209988,208988,5.204,2,NULL,V-Shaped,NULL,631,NULL,NULL,NULL,NULL
LAMBORGHINI,URUS,2022,SUV,Italian,265122,265122,3.996,4,NULL,V-Shaped,NULL,641,NULL,NULL,NULL,NULL
LAND ROVER,DEFENDER,2022,SUV,British,79950,77950,3.9,2,NULL,V-Shaped,NULL,NULL,NULL,NULL,Manual/Standard,NULL
LAND ROVER,DISCOVERY,2022,SUV,British,68151,68151,3,5,AWD/All Wheel Drive,V-Shaped,NULL,340,3,7,Automatic,NULL
LAND ROVER,RANGE ROVER,2022,SUV,British,46853,46853,5,4,AWD/All Wheel Drive,V-Shaped,NULL,340,2,5,Automatic,Yes
LEXUS,ES,2022,Sedan,Japanese,10990,10990,3.5,4,4x2,V-Shaped,4,295,2,5,Automatic,NULL
LEXUS,GX,2022,SUV,Japanese,31000,31000,4.6,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,301,3,7,Automatic,NULL
LEXUS,IS,2022,Sedan,Japanese,19000,19000,2.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,236,2,5,Automatic,NULL
LEXUS,LC,2022,Coupe; Convertible,Japanese,89991,84995,5,2,4x2,V-Shaped,NULL,471,2,4,Automatic,NULL
LEXUS,LS,2022,Sedan,Japanese,43000,38999,4.6,4,AWD/All Wheel Drive,V-Shaped,NULL,416,2,5,Continuously Variable Transmission (CVT),NULL
LEXUS,LX,2022,SUV,Japanese,103443,103443,5.7,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,383,NULL,NULL,Automatic,NULL
LEXUS,NX,2022,SUV,Japanese,22977,21777,2,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,235,2,5,Automatic,NULL
LEXUS,RC,2022,Coupe,Japanese,27990,25990,3.5,2,4WD/4-Wheel Drive/4x4,V-Shaped,4,306,2,4,Automatic,NULL
LEXUS,RX,2022,SUV,Japanese,57475,57475,3.5,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,259,2,5,Automatic,NULL
LEXUS,UX,2022,SUV,Japanese,38718,38718,2,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,143,2,5,Automatic,NULL
LINCOLN,AVIATOR,2022,SUV,American,5995,5995,4.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,300,NULL,NULL,NULL,NULL
LINCOLN,CORSAIR,2022,SUV,American,50095,46658,2,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,237,NULL,NULL,NULL,NULL
LINCOLN,NAUTILUS,2022,SUV,American,48750,48750,2,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,NULL,NULL
LINCOLN,NAVIGATOR,2022,SUV,American,38995,34777,5.4,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,300,3,8,Automatic,NULL
MASERATI,GHIBLI,2022,Sedan,Italian,35800,30495,3,4,AWD/All Wheel Drive,V-Shaped,NULL,404,NULL,5,Automatic,NULL
MASERATI,LEVANTE,2022,SUV,Italian,61983,61983,3,4,NULL,V-Shaped,NULL,424,NULL,5,Automatic,NULL
MASERATI,QUATTROPORTE,2022,Sedan,Italian,38977,37910,3,4,AWD/All Wheel Drive,V-Shaped,NULL,404,NULL,5,Automatic,NULL
MAZDA,CX-30,2022,SUV,Japanese,29491,29491,2.5,NULL,4WD/4-Wheel Drive/4x4,In-Line,NULL,186,NULL,NULL,NULL,NULL
MAZDA,CX-5,2022,SUV,Japanese,36265,36265,2.5,4,4WD/4-Wheel Drive/4x4,In-Line,4,227,2,5,Automatic,Yes
MAZDA,CX-9,2022,SUV,Japanese,9423,7443,3.7,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,270,2,7,Automatic,Yes
MAZDA,MAZDA3,2022,Sedan; Hatchback,Japanese,10895,10895,2.5,4,4x2,In-Line,4,186,2,5,Automatic,Yes
MAZDA,MX-5,2022,Convertible,Japanese,20883,20883,2,2,NULL,In-Line,4,128,1,2,NULL,NULL
MERCEDES-BENZ,A-CLASS,2022,Sedan,German,40940,40940,2,4,FWD/Front Wheel Drive,In-Line,4,NULL,2,5,Automatic,Yes
MERCEDES-BENZ,C-CLASS,2022,Coupe; Sedan; Convertible,German,11989,11756,3.5,4,AWD/All Wheel Drive,V-Shaped,4,189,2,5,Automatic,Yes
MERCEDES-BENZ,CLA-CLASS,2022,Sedan,German,16950,16950,2,4,AWD/All Wheel Drive,In-Line,4,208,2,5,Automated Manual Transmission (AMT),Yes
MERCEDES-BENZ,CLS-CLASS,2022,Sedan,German,13990,13990,5.5,4,AWD/All Wheel Drive,V-Shaped,4,302,2,4,Automatic,Yes
MERCEDES-BENZ,E-CLASS,2022,Sedan; Wagon; Coupe; Convertible,German,8480,8480,3.5,4,AWD/All Wheel Drive,V-Shaped,4,302,2,5,Automatic,Yes
MERCEDES-BENZ,G-CLASS,2022,SUV,German,118991,118991,5.5,4,AWD/All Wheel Drive,V-Shaped,4,563,2,5,Automatic,Yes
